Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060595,-,b'Idaho',b'United States',44.24,-115.07,0,2043,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,GHI,DNI
2020,12,9,19,10,63,417,919
2020,12,9,19,20,63,420,920
2020,12,9,19,30,97,347,642
2020,12,9,19,40,164,276,289
2020,12,9,19,50,149,298,384
2020,12,9,20,0,170,212,108
2020,12,9,20,10,161,185,61
2020,12,9,20,20,145,154,25
2020,12,9,20,30,150,265,312
2020,12,9,20,40,148,255,298
2020,12,9,20,50,150,231,229
2020,12,9,21,0,140,235,280
2020,12,9,21,10,142,176,103
2020,12,9,21,20,136,185,155
2020,12,9,21,30,74,263,618
2020,12,9,21,40,56,295,826
2020,12,9,21,50,101,191,327
2020,12,9,22,0,96,173,300
2020,12,9,22,10,98,124,109
2020,12,9,22,20,87,101,61
2020,12,9,22,30,80,105,123
2020,12,9,22,40,68,105,206
2020,12,9,22,50,61,74,79
2020,12,9,23,0,52,66,105
2020,12,9,23,10,42,59,150
2020,12,9,23,20,33,44,122
2020,12,9,23,30,24,30,84
2020,12,9,23,40,18,18,0
2020,12,9,23,50,7,7,0
2020,12,10,0,0,0,0,0
2020,12,10,0,10,0,0,0
2020,12,10,0,20,0,0,0
2020,12,10,0,30,0,0,0
2020,12,10,0,40,0,0,0
2020,12,10,0,50,0,0,0
2020,12,10,1,0,0,0,0
2020,12,10,1,10,0,0,0
2020,12,10,1,20,0,0,0
2020,12,10,1,30,0,0,0
2020,12,10,1,40,0,0,0
2020,12,10,1,50,0,0,0
2020,12,10,2,0,0,0,0
2020,12,10,2,10,0,0,0
2020,12,10,2,20,0,0,0
2020,12,10,2,30,0,0,0
2020,12,10,2,40,0,0,0
2020,12,10,2,50,0,0,0
2020,12,10,3,0,0,0,0
2020,12,10,3,10,0,0,0
2020,12,10,3,20,0,0,0
2020,12,10,3,30,0,0,0
2020,12,10,3,40,0,0,0
2020,12,10,3,50,0,0,0
2020,12,10,4,0,0,0,0
2020,12,10,4,10,0,0,0
2020,12,10,4,20,0,0,0
2020,12,10,4,30,0,0,0
2020,12,10,4,40,0,0,0
2020,12,10,4,50,0,0,0
2020,12,10,5,0,0,0,0
2020,12,10,5,10,0,0,0
2020,12,10,5,20,0,0,0
2020,12,10,5,30,0,0,0
2020,12,10,5,40,0,0,0
2020,12,10,5,50,0,0,0
2020,12,10,6,0,0,0,0
2020,12,10,6,10,0,0,0
2020,12,10,6,20,0,0,0
2020,12,10,6,30,0,0,0
2020,12,10,6,40,0,0,0
2020,12,10,6,50,0,0,0
2020,12,10,7,0,0,0,0
2020,12,10,7,10,0,0,0
2020,12,10,7,20,0,0,0
2020,12,10,7,30,0,0,0
2020,12,10,7,40,0,0,0
2020,12,10,7,50,0,0,0
2020,12,10,8,0,0,0,0
2020,12,10,8,10,0,0,0
2020,12,10,8,20,0,0,0
2020,12,10,8,30,0,0,0
2020,12,10,8,40,0,0,0
2020,12,10,8,50,0,0,0
2020,12,10,9,0,0,0,0
2020,12,10,9,10,0,0,0
2020,12,10,9,20,0,0,0
2020,12,10,9,30,0,0,0
2020,12,10,9,40,0,0,0
2020,12,10,9,50,0,0,0
2020,12,10,10,0,0,0,0
2020,12,10,10,10,0,0,0
2020,12,10,10,20,0,0,0
2020,12,10,10,30,0,0,0
2020,12,10,10,40,0,0,0
2020,12,10,10,50,0,0,0
2020,12,10,11,0,0,0,0
2020,12,10,11,10,0,0,0
2020,12,10,11,20,0,0,0
2020,12,10,11,30,0,0,0
2020,12,10,11,40,0,0,0
2020,12,10,11,50,0,0,0
2020,12,10,12,0,0,0,0
2020,12,10,12,10,0,0,0
2020,12,10,12,20,0,0,0
2020,12,10,12,30,0,0,0
2020,12,10,12,40,0,0,0
2020,12,10,12,50,0,0,0
2020,12,10,13,0,0,0,0
2020,12,10,13,10,0,0,0
2020,12,10,13,20,0,0,0
2020,12,10,13,30,0,0,0
2020,12,10,13,40,0,0,0
2020,12,10,13,50,0,0,0
2020,12,10,14,0,0,0,0
2020,12,10,14,10,0,0,0
2020,12,10,14,20,0,0,0
2020,12,10,14,30,0,0,0
2020,12,10,14,40,0,0,0
2020,12,10,14,50,0,0,0
2020,12,10,15,0,0,0,0
2020,12,10,15,10,0,0,0
2020,12,10,15,20,11,11,0
2020,12,10,15,30,18,31,242
2020,12,10,15,40,27,34,94
2020,12,10,15,50,34,56,223
2020,12,10,16,0,41,74,266
2020,12,10,16,10,40,105,447
2020,12,10,16,20,39,132,558
2020,12,10,16,30,56,136,428
2020,12,10,16,40,45,172,610
2020,12,10,16,50,50,190,614
2020,12,10,17,0,43,257,871
2020,12,10,17,10,51,232,690
2020,12,10,17,20,43,263,788
2020,12,10,17,30,56,265,710
2020,12,10,17,40,51,320,871
2020,12,10,17,50,56,298,752
2020,12,10,18,0,57,312,765
2020,12,10,18,10,52,381,955
2020,12,10,18,20,53,393,961
2020,12,10,18,30,54,404,967
2020,12,10,18,40,55,414,970
2020,12,10,18,50,56,421,974
2020,12,10,19,0,56,428,977
2020,12,10,19,10,56,432,979
2020,12,10,19,20,57,435,980
2020,12,10,19,30,57,437,981
2020,12,10,19,40,57,436,979
2020,12,10,19,50,57,435,978
2020,12,10,20,0,57,431,977
2020,12,10,20,10,57,426,974
2020,12,10,20,20,56,419,971
2020,12,10,20,30,56,411,967
2020,12,10,20,40,56,401,960
2020,12,10,20,50,55,390,954
2020,12,10,21,0,54,377,947
2020,12,10,21,10,139,211,218
2020,12,10,21,20,46,317,856
2020,12,10,21,30,52,280,752
2020,12,10,21,40,50,312,905
2020,12,10,21,50,48,292,891
2020,12,10,22,0,47,272,875
2020,12,10,22,10,45,250,856
2020,12,10,22,20,43,227,834
2020,12,10,22,30,58,150,459
2020,12,10,22,40,64,114,278
2020,12,10,22,50,58,94,223
2020,12,10,23,0,46,86,287
2020,12,10,23,10,42,58,137
2020,12,10,23,20,33,43,108
2020,12,10,23,30,24,31,106
2020,12,10,23,40,18,18,0
2020,12,10,23,50,7,7,0
2020,12,11,0,0,0,0,0
2020,12,11,0,10,0,0,0
2020,12,11,0,20,0,0,0
2020,12,11,0,30,0,0,0
2020,12,11,0,40,0,0,0
2020,12,11,0,50,0,0,0
2020,12,11,1,0,0,0,0
2020,12,11,1,10,0,0,0
2020,12,11,1,20,0,0,0
2020,12,11,1,30,0,0,0
2020,12,11,1,40,0,0,0
2020,12,11,1,50,0,0,0
2020,12,11,2,0,0,0,0
2020,12,11,2,10,0,0,0
2020,12,11,2,20,0,0,0
2020,12,11,2,30,0,0,0
2020,12,11,2,40,0,0,0
2020,12,11,2,50,0,0,0
2020,12,11,3,0,0,0,0
2020,12,11,3,10,0,0,0
2020,12,11,3,20,0,0,0
2020,12,11,3,30,0,0,0
2020,12,11,3,40,0,0,0
2020,12,11,3,50,0,0,0
2020,12,11,4,0,0,0,0
2020,12,11,4,10,0,0,0
2020,12,11,4,20,0,0,0
2020,12,11,4,30,0,0,0
2020,12,11,4,40,0,0,0
2020,12,11,4,50,0,0,0
2020,12,11,5,0,0,0,0
2020,12,11,5,10,0,0,0
2020,12,11,5,20,0,0,0
2020,12,11,5,30,0,0,0
2020,12,11,5,40,0,0,0
2020,12,11,5,50,0,0,0
2020,12,11,6,0,0,0,0
2020,12,11,6,10,0,0,0
2020,12,11,6,20,0,0,0
2020,12,11,6,30,0,0,0
2020,12,11,6,40,0,0,0
2020,12,11,6,50,0,0,0
2020,12,11,7,0,0,0,0
2020,12,11,7,10,0,0,0
2020,12,11,7,20,0,0,0
2020,12,11,7,30,0,0,0
2020,12,11,7,40,0,0,0
2020,12,11,7,50,0,0,0
2020,12,11,8,0,0,0,0
2020,12,11,8,10,0,0,0
2020,12,11,8,20,0,0,0
2020,12,11,8,30,0,0,0
2020,12,11,8,40,0,0,0
2020,12,11,8,50,0,0,0
2020,12,11,9,0,0,0,0
2020,12,11,9,10,0,0,0
2020,12,11,9,20,0,0,0
2020,12,11,9,30,0,0,0
2020,12,11,9,40,0,0,0
2020,12,11,9,50,0,0,0
2020,12,11,10,0,0,0,0
2020,12,11,10,10,0,0,0
2020,12,11,10,20,0,0,0
2020,12,11,10,30,0,0,0
2020,12,11,10,40,0,0,0
2020,12,11,10,50,0,0,0
2020,12,11,11,0,0,0,0
2020,12,11,11,10,0,0,0
2020,12,11,11,20,0,0,0
2020,12,11,11,30,0,0,0
2020,12,11,11,40,0,0,0
2020,12,11,11,50,0,0,0
2020,12,11,12,0,0,0,0
2020,12,11,12,10,0,0,0
2020,12,11,12,20,0,0,0
2020,12,11,12,30,0,0,0
2020,12,11,12,40,0,0,0
2020,12,11,12,50,0,0,0
2020,12,11,13,0,0,0,0
2020,12,11,13,10,0,0,0
2020,12,11,13,20,0,0,0
2020,12,11,13,30,0,0,0
2020,12,11,13,40,0,0,0
2020,12,11,13,50,0,0,0
2020,12,11,14,0,0,0,0
2020,12,11,14,10,0,0,0
2020,12,11,14,20,0,0,0
2020,12,11,14,30,0,0,0
2020,12,11,14,40,0,0,0
2020,12,11,14,50,0,0,0
2020,12,11,15,0,0,0,0
2020,12,11,15,10,0,0,0
2020,12,11,15,20,9,9,0
2020,12,11,15,30,14,14,0
2020,12,11,15,40,26,38,167
2020,12,11,15,50,34,52,177
2020,12,11,16,0,43,65,178
2020,12,11,16,10,52,80,194
2020,12,11,16,20,61,93,190
2020,12,11,16,30,69,112,230
2020,12,11,16,40,81,111,144
2020,12,11,16,50,90,125,154
2020,12,11,17,0,99,139,165
2020,12,11,17,10,93,184,349
2020,12,11,17,20,103,193,326
2020,12,11,17,30,110,206,327
2020,12,11,17,40,127,197,229
2020,12,11,17,50,100,100,0
2020,12,11,18,0,134,230,289
2020,12,11,18,10,149,188,115
2020,12,11,18,20,150,234,239
2020,12,11,18,30,158,228,196
2020,12,11,18,40,163,211,130
2020,12,11,18,50,166,214,128
2020,12,11,19,0,169,216,124
2020,12,11,19,10,164,190,67
2020,12,11,19,20,134,137,8
2020,12,11,19,30,122,122,0
2020,12,11,19,40,119,119,0
2020,12,11,19,50,127,128,3
2020,12,11,20,0,158,175,46
2020,12,11,20,10,131,134,7
2020,12,11,20,20,112,112,0
2020,12,11,20,30,154,255,275
2020,12,11,20,40,153,242,248
2020,12,11,20,50,154,207,153
2020,12,11,21,0,148,187,114
2020,12,11,21,10,140,170,89
2020,12,11,21,20,100,100,0
2020,12,11,21,30,90,90,0
2020,12,11,21,40,99,100,1
2020,12,11,21,50,67,67,0
2020,12,11,22,0,64,64,0
2020,12,11,22,10,78,78,0
2020,12,11,22,20,88,122,153
2020,12,11,22,30,79,112,167
2020,12,11,22,40,70,95,135
2020,12,11,22,50,59,89,183
2020,12,11,23,0,52,67,108
2020,12,11,23,10,42,59,154
2020,12,11,23,20,23,23,0
2020,12,11,23,30,20,20,0
2020,12,11,23,40,17,17,0
2020,12,11,23,50,7,7,0
2020,12,12,0,0,0,0,0
2020,12,12,0,10,0,0,0
2020,12,12,0,20,0,0,0
2020,12,12,0,30,0,0,0
2020,12,12,0,40,0,0,0
2020,12,12,0,50,0,0,0
2020,12,12,1,0,0,0,0
2020,12,12,1,10,0,0,0
2020,12,12,1,20,0,0,0
2020,12,12,1,30,0,0,0
2020,12,12,1,40,0,0,0
2020,12,12,1,50,0,0,0
2020,12,12,2,0,0,0,0
2020,12,12,2,10,0,0,0
2020,12,12,2,20,0,0,0
2020,12,12,2,30,0,0,0
2020,12,12,2,40,0,0,0
2020,12,12,2,50,0,0,0
2020,12,12,3,0,0,0,0
2020,12,12,3,10,0,0,0
2020,12,12,3,20,0,0,0
2020,12,12,3,30,0,0,0
2020,12,12,3,40,0,0,0
2020,12,12,3,50,0,0,0
2020,12,12,4,0,0,0,0
2020,12,12,4,10,0,0,0
2020,12,12,4,20,0,0,0
2020,12,12,4,30,0,0,0
2020,12,12,4,40,0,0,0
2020,12,12,4,50,0,0,0
2020,12,12,5,0,0,0,0
2020,12,12,5,10,0,0,0
2020,12,12,5,20,0,0,0
2020,12,12,5,30,0,0,0
2020,12,12,5,40,0,0,0
2020,12,12,5,50,0,0,0
2020,12,12,6,0,0,0,0
2020,12,12,6,10,0,0,0
2020,12,12,6,20,0,0,0
2020,12,12,6,30,0,0,0
2020,12,12,6,40,0,0,0
2020,12,12,6,50,0,0,0
2020,12,12,7,0,0,0,0
2020,12,12,7,10,0,0,0
2020,12,12,7,20,0,0,0
2020,12,12,7,30,0,0,0
2020,12,12,7,40,0,0,0
2020,12,12,7,50,0,0,0
2020,12,12,8,0,0,0,0
2020,12,12,8,10,0,0,0
2020,12,12,8,20,0,0,0
2020,12,12,8,30,0,0,0
2020,12,12,8,40,0,0,0
2020,12,12,8,50,0,0,0
2020,12,12,9,0,0,0,0
2020,12,12,9,10,0,0,0
2020,12,12,9,20,0,0,0
2020,12,12,9,30,0,0,0
2020,12,12,9,40,0,0,0
2020,12,12,9,50,0,0,0
2020,12,12,10,0,0,0,0
2020,12,12,10,10,0,0,0
2020,12,12,10,20,0,0,0
2020,12,12,10,30,0,0,0
2020,12,12,10,40,0,0,0
2020,12,12,10,50,0,0,0
2020,12,12,11,0,0,0,0
2020,12,12,11,10,0,0,0
2020,12,12,11,20,0,0,0
2020,12,12,11,30,0,0,0
2020,12,12,11,40,0,0,0
2020,12,12,11,50,0,0,0
2020,12,12,12,0,0,0,0
2020,12,12,12,10,0,0,0
2020,12,12,12,20,0,0,0
2020,12,12,12,30,0,0,0
2020,12,12,12,40,0,0,0
2020,12,12,12,50,0,0,0
2020,12,12,13,0,0,0,0
2020,12,12,13,10,0,0,0
2020,12,12,13,20,0,0,0
2020,12,12,13,30,0,0,0
2020,12,12,13,40,0,0,0
2020,12,12,13,50,0,0,0
2020,12,12,14,0,0,0,0
2020,12,12,14,10,0,0,0
2020,12,12,14,20,0,0,0
2020,12,12,14,30,0,0,0
2020,12,12,14,40,0,0,0
2020,12,12,14,50,0,0,0
2020,12,12,15,0,0,0,0
2020,12,12,15,10,0,0,0
2020,12,12,15,20,11,11,0
2020,12,12,15,30,26,26,0
2020,12,12,15,40,24,43,272
2020,12,12,15,50,28,66,399
2020,12,12,16,0,37,77,331
2020,12,12,16,10,45,91,326
2020,12,12,16,20,60,92,191
2020,12,12,16,30,67,111,237
2020,12,12,16,40,75,127,255
2020,12,12,16,50,80,149,308
2020,12,12,17,0,93,152,244
2020,12,12,17,10,74,205,505
2020,12,12,17,20,41,263,805
2020,12,12,17,30,43,279,811
2020,12,12,17,40,67,269,661
2020,12,12,17,50,53,333,880
2020,12,12,18,0,53,363,940
2020,12,12,18,10,54,377,948
2020,12,12,18,20,54,389,955
2020,12,12,18,30,55,400,960
2020,12,12,18,40,55,410,966
2020,12,12,18,50,56,418,970
2020,12,12,19,0,56,424,973
2020,12,12,19,10,57,429,976
2020,12,12,19,20,57,432,977
2020,12,12,19,30,57,434,978
2020,12,12,19,40,57,433,979
2020,12,12,19,50,57,432,978
2020,12,12,20,0,57,429,977
2020,12,12,20,10,56,424,974
2020,12,12,20,20,56,417,971
2020,12,12,20,30,52,381,898
2020,12,12,20,40,54,399,965
2020,12,12,20,50,53,388,959
2020,12,12,21,0,52,375,952
2020,12,12,21,10,51,361,945
2020,12,12,21,20,50,346,935
2020,12,12,21,30,49,329,925
2020,12,12,21,40,47,311,914
2020,12,12,21,50,46,291,900
2020,12,12,22,0,44,271,884
2020,12,12,22,10,42,250,866
2020,12,12,22,20,40,227,845
2020,12,12,22,30,38,204,821
2020,12,12,22,40,36,180,795
2020,12,12,22,50,33,155,763
2020,12,12,23,0,30,130,724
2020,12,12,23,10,27,106,677
2020,12,12,23,20,24,81,621
2020,12,12,23,30,20,58,552
2020,12,12,23,40,16,37,466
2020,12,12,23,50,11,19,357
2020,12,13,0,0,0,0,0
2020,12,13,0,10,0,0,0
2020,12,13,0,20,0,0,0
2020,12,13,0,30,0,0,0
2020,12,13,0,40,0,0,0
2020,12,13,0,50,0,0,0
2020,12,13,1,0,0,0,0
2020,12,13,1,10,0,0,0
2020,12,13,1,20,0,0,0
2020,12,13,1,30,0,0,0
2020,12,13,1,40,0,0,0
2020,12,13,1,50,0,0,0
2020,12,13,2,0,0,0,0
2020,12,13,2,10,0,0,0
2020,12,13,2,20,0,0,0
2020,12,13,2,30,0,0,0
2020,12,13,2,40,0,0,0
2020,12,13,2,50,0,0,0
2020,12,13,3,0,0,0,0
2020,12,13,3,10,0,0,0
2020,12,13,3,20,0,0,0
2020,12,13,3,30,0,0,0
2020,12,13,3,40,0,0,0
2020,12,13,3,50,0,0,0
2020,12,13,4,0,0,0,0
2020,12,13,4,10,0,0,0
2020,12,13,4,20,0,0,0
2020,12,13,4,30,0,0,0
2020,12,13,4,40,0,0,0
2020,12,13,4,50,0,0,0
2020,12,13,5,0,0,0,0
2020,12,13,5,10,0,0,0
2020,12,13,5,20,0,0,0
2020,12,13,5,30,0,0,0
2020,12,13,5,40,0,0,0
2020,12,13,5,50,0,0,0
2020,12,13,6,0,0,0,0
2020,12,13,6,10,0,0,0
2020,12,13,6,20,0,0,0
2020,12,13,6,30,0,0,0
2020,12,13,6,40,0,0,0
2020,12,13,6,50,0,0,0
2020,12,13,7,0,0,0,0
2020,12,13,7,10,0,0,0
2020,12,13,7,20,0,0,0
2020,12,13,7,30,0,0,0
2020,12,13,7,40,0,0,0
2020,12,13,7,50,0,0,0
2020,12,13,8,0,0,0,0
2020,12,13,8,10,0,0,0
2020,12,13,8,20,0,0,0
2020,12,13,8,30,0,0,0
2020,12,13,8,40,0,0,0
2020,12,13,8,50,0,0,0
2020,12,13,9,0,0,0,0
2020,12,13,9,10,0,0,0
2020,12,13,9,20,0,0,0
2020,12,13,9,30,0,0,0
2020,12,13,9,40,0,0,0
2020,12,13,9,50,0,0,0
2020,12,13,10,0,0,0,0
2020,12,13,10,10,0,0,0
2020,12,13,10,20,0,0,0
2020,12,13,10,30,0,0,0
2020,12,13,10,40,0,0,0
2020,12,13,10,50,0,0,0
2020,12,13,11,0,0,0,0
2020,12,13,11,10,0,0,0
2020,12,13,11,20,0,0,0
2020,12,13,11,30,0,0,0
2020,12,13,11,40,0,0,0
2020,12,13,11,50,0,0,0
2020,12,13,12,0,0,0,0
2020,12,13,12,10,0,0,0
2020,12,13,12,20,0,0,0
2020,12,13,12,30,0,0,0
2020,12,13,12,40,0,0,0
2020,12,13,12,50,0,0,0
2020,12,13,13,0,0,0,0
2020,12,13,13,10,0,0,0
2020,12,13,13,20,0,0,0
2020,12,13,13,30,0,0,0
2020,12,13,13,40,0,0,0
2020,12,13,13,50,0,0,0
2020,12,13,14,0,0,0,0
2020,12,13,14,10,0,0,0
2020,12,13,14,20,0,0,0
2020,12,13,14,30,0,0,0
2020,12,13,14,40,0,0,0
2020,12,13,14,50,0,0,0
2020,12,13,15,0,0,0,0
2020,12,13,15,10,0,0,0
2020,12,13,15,20,7,7,0
2020,12,13,15,30,18,18,0
2020,12,13,15,40,25,30,80
2020,12,13,15,50,32,52,207
2020,12,13,16,0,42,46,37
2020,12,13,16,10,49,50,5
2020,12,13,16,20,58,60,13
2020,12,13,16,30,66,69,14
2020,12,13,16,40,73,75,10
2020,12,13,16,50,83,88,22
2020,12,13,17,0,82,82,0
2020,12,13,17,10,93,96,9
2020,12,13,17,20,100,104,13
2020,12,13,17,30,110,117,24
2020,12,13,17,40,120,206,281
2020,12,13,17,50,112,114,7
2020,12,13,18,0,128,137,29
2020,12,13,18,10,127,133,18
2020,12,13,18,20,127,132,13
2020,12,13,18,30,122,123,4
2020,12,13,18,40,71,71,0
2020,12,13,18,50,119,119,0
2020,12,13,19,0,133,136,9
2020,12,13,19,10,128,129,4
2020,12,13,19,20,107,107,0
2020,12,13,19,30,155,169,37
2020,12,13,19,40,155,169,37
2020,12,13,19,50,154,168,37
2020,12,13,20,0,153,166,36
2020,12,13,20,10,146,155,25
2020,12,13,20,20,137,143,16
2020,12,13,20,30,130,133,10
2020,12,13,20,40,129,134,12
2020,12,13,20,50,129,135,16
2020,12,13,21,0,123,127,12
2020,12,13,21,10,117,120,9
2020,12,13,21,20,98,98,0
2020,12,13,21,30,102,102,0
2020,12,13,21,40,84,84,0
2020,12,13,21,50,73,73,0
2020,12,13,22,0,92,95,8
2020,12,13,22,10,71,71,0
2020,12,13,22,20,61,61,0
2020,12,13,22,30,62,62,0
2020,12,13,22,40,52,52,0
2020,12,13,22,50,45,45,0
2020,12,13,23,0,42,42,0
2020,12,13,23,10,32,32,0
2020,12,13,23,20,26,26,0
2020,12,13,23,30,21,21,0
2020,12,13,23,40,16,16,0
2020,12,13,23,50,5,5,0
2020,12,14,0,0,0,0,0
2020,12,14,0,10,0,0,0
2020,12,14,0,20,0,0,0
2020,12,14,0,30,0,0,0
2020,12,14,0,40,0,0,0
2020,12,14,0,50,0,0,0
2020,12,14,1,0,0,0,0
2020,12,14,1,10,0,0,0
2020,12,14,1,20,0,0,0
2020,12,14,1,30,0,0,0
2020,12,14,1,40,0,0,0
2020,12,14,1,50,0,0,0
2020,12,14,2,0,0,0,0
2020,12,14,2,10,0,0,0
2020,12,14,2,20,0,0,0
2020,12,14,2,30,0,0,0
2020,12,14,2,40,0,0,0
2020,12,14,2,50,0,0,0
2020,12,14,3,0,0,0,0
2020,12,14,3,10,0,0,0
2020,12,14,3,20,0,0,0
2020,12,14,3,30,0,0,0
2020,12,14,3,40,0,0,0
2020,12,14,3,50,0,0,0
2020,12,14,4,0,0,0,0
2020,12,14,4,10,0,0,0
2020,12,14,4,20,0,0,0
2020,12,14,4,30,0,0,0
2020,12,14,4,40,0,0,0
2020,12,14,4,50,0,0,0
2020,12,14,5,0,0,0,0
2020,12,14,5,10,0,0,0
2020,12,14,5,20,0,0,0
2020,12,14,5,30,0,0,0
2020,12,14,5,40,0,0,0
2020,12,14,5,50,0,0,0
2020,12,14,6,0,0,0,0
2020,12,14,6,10,0,0,0
2020,12,14,6,20,0,0,0
2020,12,14,6,30,0,0,0
2020,12,14,6,40,0,0,0
2020,12,14,6,50,0,0,0
2020,12,14,7,0,0,0,0
2020,12,14,7,10,0,0,0
2020,12,14,7,20,0,0,0
2020,12,14,7,30,0,0,0
2020,12,14,7,40,0,0,0
2020,12,14,7,50,0,0,0
2020,12,14,8,0,0,0,0
2020,12,14,8,10,0,0,0
2020,12,14,8,20,0,0,0
2020,12,14,8,30,0,0,0
2020,12,14,8,40,0,0,0
2020,12,14,8,50,0,0,0
2020,12,14,9,0,0,0,0
2020,12,14,9,10,0,0,0
2020,12,14,9,20,0,0,0
2020,12,14,9,30,0,0,0
2020,12,14,9,40,0,0,0
2020,12,14,9,50,0,0,0
2020,12,14,10,0,0,0,0
2020,12,14,10,10,0,0,0
2020,12,14,10,20,0,0,0
2020,12,14,10,30,0,0,0
2020,12,14,10,40,0,0,0
2020,12,14,10,50,0,0,0
2020,12,14,11,0,0,0,0
2020,12,14,11,10,0,0,0
2020,12,14,11,20,0,0,0
2020,12,14,11,30,0,0,0
2020,12,14,11,40,0,0,0
2020,12,14,11,50,0,0,0
2020,12,14,12,0,0,0,0
2020,12,14,12,10,0,0,0
2020,12,14,12,20,0,0,0
2020,12,14,12,30,0,0,0
2020,12,14,12,40,0,0,0
2020,12,14,12,50,0,0,0
2020,12,14,13,0,0,0,0
2020,12,14,13,10,0,0,0
2020,12,14,13,20,0,0,0
2020,12,14,13,30,0,0,0
2020,12,14,13,40,0,0,0
2020,12,14,13,50,0,0,0
2020,12,14,14,0,0,0,0
2020,12,14,14,10,0,0,0
2020,12,14,14,20,0,0,0
2020,12,14,14,30,0,0,0
2020,12,14,14,40,0,0,0
2020,12,14,14,50,0,0,0
2020,12,14,15,0,0,0,0
2020,12,14,15,10,0,0,0
2020,12,14,15,20,6,6,0
2020,12,14,15,30,22,22,0
2020,12,14,15,40,24,36,186
2020,12,14,15,50,33,45,141
2020,12,14,16,0,35,75,342
2020,12,14,16,10,45,86,298
2020,12,14,16,20,58,91,204
2020,12,14,16,30,68,104,203
2020,12,14,16,40,75,122,234
2020,12,14,16,50,73,155,372
2020,12,14,17,0,71,182,466
2020,12,14,17,10,68,207,543
2020,12,14,17,20,85,85,0
2020,12,14,17,30,56,257,699
2020,12,14,17,40,77,257,596
2020,12,14,17,50,60,286,719
2020,12,14,18,0,48,316,818
2020,12,14,18,10,52,325,807
2020,12,14,18,20,58,330,781
2020,12,14,18,30,77,323,688
2020,12,14,18,40,64,344,769
2020,12,14,18,50,67,349,761
2020,12,14,19,0,85,340,678
2020,12,14,19,10,89,342,667
2020,12,14,19,20,79,353,719
2020,12,14,19,30,68,364,772
2020,12,14,19,40,67,365,777
2020,12,14,19,50,57,407,917
2020,12,14,20,0,169,214,119
2020,12,14,20,10,167,211,119
2020,12,14,20,20,53,366,846
2020,12,14,20,30,161,204,119
2020,12,14,20,40,63,336,766
2020,12,14,20,50,85,307,638
2020,12,14,21,0,84,297,629
2020,12,14,21,10,81,286,625
2020,12,14,21,20,85,268,579
2020,12,14,21,30,91,244,506
2020,12,14,21,40,120,174,187
2020,12,14,21,50,100,191,330
2020,12,14,22,0,105,147,163
2020,12,14,22,10,97,124,110
2020,12,14,22,20,89,112,106
2020,12,14,22,30,80,101,106
2020,12,14,22,40,65,113,264
2020,12,14,22,50,58,93,221
2020,12,14,23,0,52,62,72
2020,12,14,23,10,41,42,13
2020,12,14,23,20,32,33,8
2020,12,14,23,30,24,30,77
2020,12,14,23,40,18,18,0
2020,12,14,23,50,7,7,0
2020,12,15,0,0,0,0,0
2020,12,15,0,10,0,0,0
2020,12,15,0,20,0,0,0
2020,12,15,0,30,0,0,0
2020,12,15,0,40,0,0,0
2020,12,15,0,50,0,0,0
2020,12,15,1,0,0,0,0
2020,12,15,1,10,0,0,0
2020,12,15,1,20,0,0,0
2020,12,15,1,30,0,0,0
2020,12,15,1,40,0,0,0
2020,12,15,1,50,0,0,0
2020,12,15,2,0,0,0,0
2020,12,15,2,10,0,0,0
2020,12,15,2,20,0,0,0
2020,12,15,2,30,0,0,0
2020,12,15,2,40,0,0,0
2020,12,15,2,50,0,0,0
2020,12,15,3,0,0,0,0
2020,12,15,3,10,0,0,0
2020,12,15,3,20,0,0,0
2020,12,15,3,30,0,0,0
2020,12,15,3,40,0,0,0
2020,12,15,3,50,0,0,0
2020,12,15,4,0,0,0,0
2020,12,15,4,10,0,0,0
2020,12,15,4,20,0,0,0
2020,12,15,4,30,0,0,0
2020,12,15,4,40,0,0,0
2020,12,15,4,50,0,0,0
2020,12,15,5,0,0,0,0
2020,12,15,5,10,0,0,0
2020,12,15,5,20,0,0,0
2020,12,15,5,30,0,0,0
2020,12,15,5,40,0,0,0
2020,12,15,5,50,0,0,0
2020,12,15,6,0,0,0,0
